centroid_mean,centroid_var,flux_mean,flux_var,rmse_mean,rmse_var,zcr_mean,zcr_var,contrast_mean,contrast_var,bandwidth_mean,bandwidth_var,flatness_mean,flatness_var,rolloff_mean,rolloff_var,mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,tempo,label
1232.7122895244813,22352.952317623804,1.0425098,1.0037432,0.13315506,0.0016515369,0.08547926682692308,0.0002445395317303358,21.556708562465413,21.198530926217988,1210.2517552861582,13174.4939344612,0.000923304,3.2166898e-07,2006.0663311298076,94439.27951239975,-221.21506,1648.9834,174.13907,260.60007,-53.762074,124.97495,3.3849425,86.85535,-10.284325,105.81172,-2.647768,44.690746,-11.228367,64.03498,-10.863022,57.92445,-9.584531,46.662937,-1.4360157,39.34127,-6.8651066,63.579117,-5.1470094,48.755943,-8.469675,80.472595,-6.995981,118.623276,-5.453857,76.778755,-1.5707175,28.63511,-6.065235,31.955273,-2.210679,31.461275,-3.735258,34.86944,-0.6811934,81.41027,99.38401442307692,1
1180.242578137842,11168.585650000105,0.9513595,1.8575306,0.122098714,0.0012901188,0.07068058894230769,0.00017078495589939094,21.133606095008425,26.239943495364248,1391.9697370194974,14746.674133679431,0.001104817,9.814452e-07,1805.9731820913462,40842.17634158726,-237.31073,1588.5671,160.80096,94.50366,-28.874786,165.97678,0.089213446,86.976036,-10.545451,73.20684,-0.7556191,35.659527,-14.077254,91.66873,-12.238002,91.81103,-15.142818,43.965588,-5.7544017,91.651276,-7.8740206,101.120026,-11.693772,91.97723,-9.554911,49.24796,-6.7785606,90.34253,-5.2801647,59.592743,2.555019,78.30423,-2.2920673,56.28063,5.235858,88.58558,-0.6330024,72.30279,-8.156905,94.53285,143.5546875,1
995.5644222051501,86446.45288653554,0.9062252,0.18560319,0.013950012,1.0048625e-05,0.07496243990384616,0.000696560842751046,22.949968022611774,33.354552781562006,1241.8668053813033,57529.6000931169,0.0005421333,2.9031212e-06,1659.5474008413462,257863.84583210803,-476.77097,780.82874,190.00063,1316.0917,-1.3452951,163.61778,6.617229,101.535095,2.7257872,44.701736,6.0245614,31.996033,3.4774427,55.413063,-10.010939,117.35786,-9.415335,96.461914,0.40867886,80.476875,-7.432313,46.42998,1.4403174,38.7532,0.4316609,31.57911,-2.4698052,40.463882,6.4125414,49.51875,5.207325,60.42858,11.609048,55.654472,-3.7957401,54.012074,-2.822308,52.560547,-9.130162,41.550594,135.99917763157896,1
1139.7743111799005,47839.98701286307,1.1435758,1.1243103,0.09925815,0.0011229274,0.06343900240384616,0.00038988265765489206,19.550704774144485,32.393631962109616,1458.599979871255,44005.472838805676,0.0011491596,2.1839016e-06,1701.6199669471155,118812.1048657852,-282.45584,1887.4956,164.01123,480.72495,-14.476872,154.97588,-10.513623,111.54436,-3.0091858,189.13829,-8.290361,75.47723,-9.514827,64.22788,-0.46270376,75.38118,-2.5902522,215.57692,2.8424048,209.49696,-4.026647,223.13956,-6.7830067,140.61009,-7.230493,164.95352,1.3051624,173.97334,-0.710903,127.26299,0.0713717,39.845722,-4.453764,46.092922,-1.9979037,75.06611,-7.035098,115.680214,-5.299807,127.66279,129.19921875,1
2136.368629428096,71156.93551032475,1.1247765,0.47460064,0.10442454,0.0010386595,0.12721604567307693,0.000833684311815973,19.149923716753584,15.130637793153813,2208.7981949005407,33021.137266816404,0.017280877,9.669452e-05,4293.886343149038,365333.95479995117,-161.8573,909.0501,99.46593,184.38382,-24.046352,68.93902,22.077791,47.884167,1.9517691,33.522614,12.198314,31.610945,-8.486341,44.767635,-0.9212866,49.133705,-8.427348,39.06141,-10.248613,49.33627,-3.74969,39.77633,-1.467516,77.88649,-2.5805292,39.121193,-4.1678905,44.683525,-2.2116418,41.58004,4.43778,37.30969,-0.14570776,41.36987,2.6362925,24.72583,-5.072674,52.95386,-10.115114,33.009686,123.046875,1
1041.4393676181826,3631.6504072299817,0.78946745,0.045212224,0.009455433,4.503198e-06,0.05878155048076923,7.221656438161637e-05,21.646650878345223,25.977105205739626,1315.989093980796,9354.725363004158,0.0009032667,5.5561634e-07,1737.2325721153845,38051.73515229536,-499.57104,242.70987,169.55322,61.63096,-21.003344,25.312815,17.329607,60.073975,-5.3331027,28.272507,-12.680821,44.47335,-9.227644,50.589317,-9.538593,37.307076,-15.926022,25.861797,-8.966697,32.308453,-4.8597302,45.341255,0.53596157,30.097609,-4.022523,29.174627,-10.482793,30.728004,-3.1824355,34.806885,2.9592388,30.074825,5.0737762,37.673813,4.7383084,54.973217,3.6184542,48.912643,0.5243369,33.91201,129.19921875,1
1327.0555851024003,45873.14936902983,1.0587136,0.40693185,0.16401735,0.0010805038,0.08649338942307692,0.0004247362938152968,22.24863739862156,22.331931811850797,1614.735995028437,58576.48180770318,0.0019193023,3.817317e-06,2177.8350360576924,247517.14067289815,-181.77899,647.91925,153.72366,384.24472,-15.990482,171.6416,3.2125542,100.16286,5.7709165,107.19077,9.854805,61.482986,-12.51018,43.005558,-15.967685,56.16433,-3.9873817,45.24257,5.007482,39.913784,-7.6593094,40.49614,-4.7691665,52.81238,-2.2112355,61.747993,-6.167766,55.796814,-2.4445574,84.84567,7.8283935,46.33017,-5.320429,93.32519,-6.993822,119.97173,-5.8430104,131.61305,-3.8891084,90.283295,143.5546875,1
1812.3995035402345,22723.733652820658,0.9696843,0.21545574,0.15640922,0.00077674445,0.1005859375,0.0002925726083608774,18.172476506727993,11.304698983536346,1970.7409026680796,16468.59288410716,0.01312278,1.8528588e-05,3450.9442608173076,90749.46599937756,-125.748375,224.11871,119.00695,99.98406,-26.370592,60.98303,25.13883,50.362396,0.9345619,34.853855,5.6181126,24.321056,-3.7470224,40.41504,-4.6824303,31.509007,-10.436155,26.25734,0.47012258,71.810905,-0.017863698,69.63675,3.7408543,55.727077,-4.735252,61.954136,-8.365079,52.739613,-6.4864306,39.508736,3.3197474,31.538864,1.9290187,35.35036,-0.08964952,43.391346,-7.2657967,32.066166,0.0934771,55.365044,143.5546875,1
1137.198938611223,16508.998097020754,0.806997,0.040804684,0.012267478,1.5272159e-05,0.05464993990384615,0.00013966786085501228,21.496673601867982,17.188543551751586,1525.9317532693815,7606.869492746004,0.0013622286,6.915076e-07,2310.0157752403848,82584.8773448425,-469.22034,1387.8892,149.78369,35.056477,-10.922673,28.91809,50.094345,36.750504,3.3159087,33.598255,1.7764944,27.391752,-0.62248033,30.17695,-0.4155021,27.186872,-2.621395,26.335787,-4.964146,26.2172,-13.39289,21.09261,1.1188803,24.678368,0.4513787,29.007507,5.659255,30.423475,8.277981,33.523422,1.0674872,22.703125,-7.677211,27.70156,-8.468146,27.622124,-6.873589,26.960188,-3.376827,26.84036,123.046875,1
1144.344061304943,50329.60172340348,0.83530545,0.14411125,0.025459385,0.00013043417,0.03268479567307692,1.6831448797643538e-05,18.28779444140105,31.886214286072097,2104.1539927629715,62119.05546955313,0.0012228475,3.9654665e-06,1836.450946514423,888602.9300408957,-491.14026,253.76398,103.50837,126.39805,36.486004,52.77726,23.757938,94.820435,20.064232,49.21058,28.204575,41.711082,14.758384,63.795162,7.312989,51.10263,-5.1488447,80.75682,-5.3478413,108.81554,-12.546844,75.52288,-10.035361,41.284077,-9.926244,89.888756,-1.7659844,70.41211,-1.3857578,39.704807,0.59931433,44.49614,0.76601845,134.283,9.639042,222.86412,14.704436,187.42662,20.476044,111.22359,123.046875,1
2147.5283656482065,207859.7182960144,1.3089352,1.6986881,0.04488394,0.00014929769,0.10886418269230769,0.0012836047742493758,18.01871490926454,19.431666211292526,2518.567011413897,112418.08690479994,0.020518227,0.00020809456,4917.686673677885,1454134.3930048351,-253.39949,1350.2008,101.38633,355.18857,4.7719555,140.76303,20.386621,81.20776,7.7293906,91.213104,13.161718,50.917503,-0.15363441,76.97778,4.496926,68.2377,-1.2429798,103.610344,5.8439255,95.917114,-5.927391,79.59981,0.5779976,61.71799,0.6439021,89.56407,3.635429,100.44076,3.7618995,49.026325,2.4849985,37.023384,4.188269,65.14122,-2.1295538,65.01468,-1.2430784,48.30088,0.59218997,71.036865,151.99908088235293,1
1377.3313687812174,66277.89422989047,0.98102146,0.65208954,0.1431464,0.0024918702,0.0869140625,0.0005186227651742788,19.483778616542175,13.727772427207784,1475.5741536088306,59719.70730779174,0.003247311,8.46478e-06,2570.733173076923,315026.1453989695,-169.81163,3246.4375,159.09908,651.0677,-46.303123,118.696075,27.796175,81.007866,-4.6275268,56.925545,12.631635,45.902,-1.0960068,67.84238,4.58626,36.828423,-6.1093335,68.87691,5.3417377,50.365837,-1.8685167,41.698708,2.2174025,19.428951,-1.0778586,27.100481,0.22469975,23.227573,1.1936454,29.467262,4.4560423,26.138422,1.2203057,33.980576,2.931742,53.607445,-5.714087,44.952988,-0.9959092,22.117413,112.34714673913044,1
1675.3666092023177,97931.85371014138,1.1126823,0.29023102,0.16146636,0.005857404,0.1040790264423077,0.001081303308701374,22.460677706652497,46.282020013663036,1775.5650987925449,59116.526878617056,0.004182425,8.669601e-06,3174.8223407451924,457301.4968726763,-181.02817,4898.2114,131.86832,447.7368,-25.578487,80.51677,21.368572,365.52536,-14.145027,57.496086,-6.18367,50.627213,0.57400465,116.6015,4.73528,77.928215,-1.0788901,171.6632,27.367796,141.10472,-3.9542603,332.39194,-9.665035,287.1846,-10.592533,88.091194,-2.2718828,117.867836,-0.44417748,159.01913,7.4144163,35.112926,-4.665238,54.384644,4.6422696,71.0631,-1.6501453,80.125046,-6.551092,207.29517,123.046875,1
1626.9016523265357,65437.3404526737,1.0437661,0.18543005,0.005316423,9.968372e-06,0.07756911057692308,0.0006578583124826646,21.846252532042428,35.94945786629974,1900.6926191761834,44642.46747856489,0.0029988703,3.9874058e-06,2918.080303485577,223509.1400232541,-559.266,2945.503,107.54472,239.93741,-14.342339,229.99437,23.253609,55.473328,-0.2072836,85.66584,-6.9959254,98.35114,-11.81506,33.1512,-5.590546,44.95816,-14.37548,72.48397,-16.109585,75.76928,-16.58507,68.26914,-4.743674,113.35651,11.525486,85.03728,14.958127,154.40602,7.5475144,159.23459,3.595099,171.45659,1.1566969,253.50818,1.116333,148.31169,5.646227,55.74485,3.0536287,261.52692,123.046875,1
1375.2228920871567,11305.181774097193,0.7408906,0.05671531,0.19867621,0.0046239444,0.08247445913461539,0.0001899295445729995,22.67913620698486,12.3351409343123,1508.1713331261276,9297.454548498632,0.0021993457,1.50325e-06,2748.630558894231,24495.52190712923,-156.0309,3134.4856,154.08127,143.27089,-41.88424,45.351097,36.91899,79.77708,1.9024374,64.245125,-3.8122694,90.59572,3.3218796,52.814323,13.587842,66.50047,-14.604593,45.30056,7.422736,40.079433,0.65681267,25.041061,0.4917769,42.2275,-7.8474607,35.190575,3.6957102,29.702698,-1.890332,31.080563,-11.612322,41.82782,-8.123004,35.90786,4.0989366,24.963116,-8.251021,35.8879,-6.209911,30.556652,129.19921875,1
786.316225402802,27192.50501841619,1.2642308,1.9509634,0.012622306,3.2190826e-05,0.03574969951923077,9.292450176893607e-05,17.462308086829577,12.569593100144784,1274.701672582886,40614.199629568684,0.0008331247,3.0033289e-06,1144.2412860576924,150023.3150905406,-504.01538,2267.3884,187.15828,197.9207,13.360169,139.75676,17.208496,97.469475,-3.8724427,61.65215,0.97607106,35.459824,-2.7803621,44.566914,0.7574003,38.776646,0.74108374,44.55078,-4.641006,61.011658,-12.187877,32.07355,-9.646463,27.424387,-5.609873,46.383858,-0.3113623,40.14511,9.8356085,54.888798,8.166192,53.7798,-0.81335586,36.586643,-8.498146,29.772146,-10.643801,26.155617,-1.7057652,29.061958,161.4990234375,1
1165.7118703730575,33492.390896805446,0.9057673,0.18613672,0.03042615,4.506887e-05,0.09678485576923077,0.0008484656429855076,24.99036976934811,31.99385880640587,1398.506778977045,28044.618641191748,0.0005552541,2.3840484e-07,2106.941105769231,363185.09147576324,-405.43637,769.4606,169.7734,286.28445,-1.6025207,202.57397,18.910896,179.66922,3.289863,38.60342,2.2399476,58.903008,3.6906402,46.944958,-12.205694,47.162132,-9.64265,143.36598,11.159581,155.16737,12.299292,43.575672,-4.2523003,46.36646,-14.697607,172.72629,-15.021312,49.95784,-0.32763883,45.639526,-1.8838024,36.21786,-9.467698,63.142998,-5.12286,178.34096,12.575401,39.50403,10.9331455,70.7924,123.046875,1
1264.761346212548,96913.00579423811,1.2830328,1.6128862,0.050387815,0.00029257205,0.07385066105769231,0.0006034890011217467,22.13475684526575,28.833148119798068,1507.9478389592998,64543.25702451195,0.0020457243,3.8938183e-06,2366.0021033653848,440887.34835901204,-308.71002,2264.7065,158.17256,517.15643,-19.407558,336.36844,32.83578,48.793728,-5.7255445,57.590466,4.3438125,56.854656,-10.493097,66.4529,-8.122431,62.14738,-7.7808414,48.46929,-0.18460062,38.990417,-2.7511218,41.692116,-2.721982,66.12111,-0.7629224,50.708412,-9.84567,34.98899,-0.33176562,41.599255,-5.298799,45.61797,-1.7175928,45.311478,-1.0438071,43.549694,-5.90194,59.270996,1.0526283,119.34871,117.45383522727273,1
1853.1761754649901,147234.3807370756,1.1700834,0.98424774,0.07129874,0.0006183212,0.10991586538461538,0.0008965721356092825,21.81924178017914,29.8680465692344,1929.9097833216822,113054.11225022208,0.0097141825,8.4027735e-05,3428.748497596154,657008.2188216894,-229.48209,1460.8145,117.957825,627.5337,-29.439642,223.61816,18.582945,57.96765,-3.0360634,93.05329,-8.643433,32.927376,-12.08952,40.460323,-5.8943906,41.532337,-6.142997,62.89419,-2.4639893,82.86537,-6.6416965,50.714413,-6.414038,65.989456,-4.8971577,127.22614,-2.681177,102.53476,4.759931,108.51052,1.8545777,67.43888,-3.2078984,66.45473,-1.0584221,80.19776,-0.008060162,74.417786,-0.78319377,60.687817,123.046875,1
834.6846425355815,43933.68611122758,1.218423,1.9953545,0.021478478,6.865878e-05,0.05960036057692308,0.0006774306438378329,22.387777927931246,43.19350339627158,1228.1632878734247,50378.55636493452,0.00043923984,8.704673e-07,1486.7848557692307,163813.17857087718,-490.8544,1874.7556,176.35394,279.5516,7.985589,416.58823,25.988249,58.725533,30.20825,69.55031,21.217672,41.83777,0.99260616,123.95123,-9.43103,102.928696,-7.330945,73.65301,-3.4380095,55.972034,-1.2316428,90.90385,1.1480838,111.93117,1.1944003,92.27477,3.3538573,180.99063,-3.2764552,276.84354,-9.877353,210.11536,-8.633396,258.7375,-4.620202,131.88551,-2.9178903,133.14697,-1.6487594,176.7893,151.99908088235293,1
1654.0767460017935,492652.81929576705,1.3728509,3.9649334,0.056316596,0.0006137463,0.09462890625,0.0019878512162428636,19.173570008868165,31.38229551155654,1872.159998804604,251388.22486252122,0.019130645,0.0014476663,3220.0420673076924,2407122.0103833806,-258.1256,6924.339,135.69211,1275.7119,-20.83227,94.30834,25.941662,138.0324,5.2925262,149.26013,6.632885,62.167847,-10.452255,73.729126,2.9539132,39.00784,-3.7277222,33.28831,-2.6430984,31.850187,-2.427033,43.339294,-3.102557,53.060165,2.5015326,33.864357,-3.2281232,32.613297,-3.5858412,31.24332,-5.383929,41.226788,-7.391501,39.8966,0.9995134,48.710358,-1.9569532,37.315765,-4.01832,44.973682,184.5703125,1
623.1628213787777,4835.602868350946,0.75161606,0.4974984,0.020584341,7.100186e-05,0.03724459134615385,4.5596692689071746e-05,19.9954838269509,35.994852636461964,1189.2406317468785,33084.64757575275,0.00019437207,1.4602195e-07,675.6456580528846,14283.201300745182,-536.9121,852.3067,193.30382,231.36356,64.11841,232.97104,7.520178,126.30655,0.39576066,36.279766,0.04527965,30.7884,-5.785311,32.44055,-9.868718,46.57026,-13.7736435,35.80229,-13.842493,25.18656,-9.911593,42.48303,-4.951695,50.22225,-0.5932218,49.95151,-1.0088614,59.9464,-3.8447115,59.509888,-5.3686028,53.948376,-4.9310446,61.21378,-2.882096,38.239563,-2.1711302,32.76092,-1.3596164,30.20019,99.38401442307692,1
1095.9647062523975,70504.26921133709,0.739745,0.27063027,0.005245606,1.0882866e-05,0.03788311298076923,4.9924060437806254e-05,17.99492914407176,33.89806025916066,2160.3386125812854,147846.92898647994,0.0019763382,3.7423779e-06,1557.5131460336538,1541585.0996013223,-617.255,512.0015,130.84479,377.3685,82.73622,61.087402,36.90775,55.02382,5.648048,38.044506,-3.877735,25.7322,-7.845296,24.350763,-6.7269735,26.61904,-6.1371007,40.366684,-4.535234,51.157513,-0.78770864,53.11451,2.7407517,58.706192,3.2780802,87.355354,2.5073566,72.373436,1.8459175,21.177122,2.8353925,67.46061,3.3492672,107.62151,0.34865287,63.226727,-3.233843,21.282223,-4.8068876,35.08925,117.45383522727273,1
767.5063882868417,18968.869290645023,1.1125094,1.198577,0.015467475,5.2019193e-05,0.0361328125,5.9978778545673074e-05,18.077580829187564,23.961245634144543,1461.1596630888,96481.03698780974,0.00043933597,4.0196687e-07,806.5012770432693,47096.29844194334,-553.19135,1075.7977,172.17422,411.33893,55.706715,181.56972,2.0666475,140.78452,-1.0300639,44.770126,-3.0168295,64.62585,-14.236552,73.18551,-13.618382,79.38454,-8.711732,97.63959,-8.975899,92.89534,-6.2611094,78.04498,-0.81650203,82.21898,-0.7092346,69.51805,-5.146624,96.33837,-8.450149,160.96225,-6.4213567,125.97703,-2.024669,86.70433,1.7456717,95.09473,6.1828766,146.41599,9.656819,125.61842,123.046875,1
1113.4701561121212,53578.45193162269,0.73296666,1.1026682,0.01722449,0.00044474663,0.04724308894230769,0.00022917916788857363,22.568069647328773,39.4056839470243,1711.5285371642174,157039.81883210808,0.0011674693,1.5343855e-06,1830.653545673077,318775.523808722,-525.6588,5629.9746,136.22777,479.70084,1.5626667,296.03195,19.238712,187.14407,17.180435,129.09772,5.159251,77.218025,5.440107,80.59459,0.88350433,56.35595,-10.13558,35.782032,-4.8620186,61.643894,8.775853,42.37959,6.198299,86.964325,-2.2897701,81.91226,-6.6920404,36.82688,-2.982559,19.487255,3.513763,23.567917,4.3897405,41.689938,0.16867301,61.620705,-1.6911271,30.96985,-0.06529107,23.750736,143.5546875,1
1604.9889560746947,1949542.0950301057,0.84532744,0.24549493,0.009380057,5.1634255e-05,0.05075120192307692,0.0012928586880836261,16.696496501870566,24.758772123494726,2132.772724612108,1019062.4975394971,0.014980752,0.0005860242,3061.027644230769,12961617.295245446,-614.50336,4611.724,126.95443,4490.5146,67.137276,675.161,25.422848,185.33339,10.298078,95.77285,9.428225,40.068665,3.6062958,59.24576,-2.1396418,89.717155,-5.23559,109.8938,-5.3030596,107.90914,-3.0232315,76.73289,-1.068844,54.155777,-3.5480971,69.286095,-7.103381,98.96752,-5.6300745,79.966736,-1.4199231,46.323887,-0.045701247,31.901545,-1.8365464,68.01571,-2.2057047,72.50228,1.312183,32.903923,117.45383522727273,1
1561.7273355987968,50241.19953921507,1.1845317,0.8818764,0.06070772,0.00032987777,0.09879056490384615,0.0006165989192985218,22.635847148678877,20.962650643484878,1585.548400803269,40635.79751277172,0.0027522105,5.4609745e-06,2759.065880408654,236985.45783807544,-280.72614,904.2367,130.90009,214.65758,-43.82449,254.69646,17.543415,94.58244,-9.074558,77.28469,-2.0994835,69.287865,-4.327933,74.06446,-6.0066085,88.44054,-3.4170978,67.69905,0.12249756,68.56312,-11.747343,44.23286,-7.7207727,56.740227,-1.5273076,102.873245,5.726553,112.02234,14.407041,101.197495,12.932621,135.69006,4.693238,80.089615,2.6033626,113.367004,2.269946,112.19662,3.917095,73.80912,161.4990234375,1
1535.301582975845,24968.754843887556,0.9676936,0.11493083,0.04781692,0.00025947523,0.0970928485576923,0.0006304794514672997,24.256142571675575,36.5836730469182,1544.6090402468956,12550.104236305699,0.0014889203,1.4714423e-06,2691.4847506009614,93046.04807252715,-332.04843,553.6533,125.15484,196.9934,-34.296,63.397415,29.400305,138.12332,-3.4802377,53.892834,-4.8960085,93.07698,-8.9496565,67.357956,-8.071772,55.24268,-2.5255902,120.30315,5.551594,115.760666,0.26953456,51.635967,3.7013707,66.96338,-3.7145114,63.47027,-9.867688,50.42675,4.9640617,57.547935,24.309944,67.340675,25.75071,149.16327,0.78679526,142.75484,-13.63575,64.9052,-3.5574937,142.37572,129.19921875,1
1019.9098547924489,51031.900619024855,0.8195566,0.30399248,0.012308612,0.0001146399,0.03762770432692308,0.0005160872893925954,18.830751240000154,20.680275074907186,1674.7206656133196,94357.9567178896,0.0012859183,1.7877838e-06,1831.4817457932693,378499.69010395405,-528.8794,20574.27,147.32887,560.2197,4.1238966,711.06177,31.383856,75.86578,9.11389,125.463974,1.5823092,143.65204,0.5689723,94.63329,-0.542611,73.4548,-2.881694,77.1106,-4.5296187,126.078995,-1.7670037,91.41675,5.928816,29.462576,8.134071,40.11994,3.2235644,46.50795,-0.22540689,46.614178,1.8053758,35.653126,2.0162792,52.132168,4.905459,29.30347,2.2337008,52.614384,-0.78649735,106.99149,143.5546875,1
1302.653345000847,35203.65098713997,1.1049504,0.6585789,0.072955206,0.0025279243,0.07755408653846153,0.0003496138442902875,22.04280113837373,22.66234912043201,1435.4887498092328,39582.06140053823,0.0011746562,1.005083e-06,2272.5811298076924,143919.87489384305,-312.35962,4259.8228,150.18735,198.23296,-29.181984,121.03559,20.047483,52.66949,-2.1546874,95.08452,-4.2690477,41.062717,-4.355785,78.714226,-5.5139008,50.402966,1.6758054,49.925625,4.4543805,100.01309,-0.8617882,173.23524,-5.4421644,81.3741,-10.11298,105.542816,-8.140685,224.28587,-0.40142494,227.10684,8.588797,110.91846,6.3539495,98.18078,3.1001985,56.752316,6.759036,113.21019,6.956585,295.68204,135.99917763157896,1
1160.0630340554264,60797.92486651021,1.053972,1.5194205,0.024222791,0.00020900431,0.05261418269230769,0.0002303639248278014,20.39203858367349,17.599087044987158,1596.3332572488364,74834.35643308464,0.002832688,1.3839257e-05,2240.612605168269,305359.7037356281,-382.48233,4440.022,157.3214,354.44742,-12.806793,140.66084,30.84563,61.470932,6.6637,38.62907,-1.4765444,36.360546,3.009629,39.226192,5.616982,37.435646,0.79543185,33.01067,-7.3364325,44.95276,-13.573144,73.44492,-4.374714,54.18218,1.9824728,55.257248,4.3939905,40.831547,1.7584877,56.198544,-1.4810436,38.685654,0.09407349,35.85392,0.36147138,33.733112,4.7635846,30.105314,6.708795,37.07253,117.45383522727273,1
1245.1967901192882,63069.27475507467,1.0463953,0.89215803,0.04460738,0.0011196071,0.07802734375,0.00045451897841233477,22.104238015942038,27.588939317190437,1335.4284180499076,74028.04611349091,0.001264628,3.1252957e-06,2060.2306189903848,244260.41416811518,-383.1536,8411.107,152.1227,766.5086,-35.357132,242.70297,11.7965765,63.997627,-3.6958656,105.58778,-7.306504,115.34652,-8.922088,123.29544,-19.062113,89.36232,-15.094911,67.18727,-1.9287648,42.876556,3.4127758,128.61302,10.703282,312.7198,12.660235,288.7772,2.694599,144.13637,-1.0322024,93.09435,2.4573143,44.034733,-0.43919754,85.8377,-3.513161,72.30408,0.24930349,80.8651,10.567639,48.669373,129.19921875,1
1534.3123582706971,25935.600855651894,1.1042311,0.72749895,0.05145119,0.00015031197,0.09483173076923077,0.0003835567496937407,19.184223422043853,20.37802602945458,1665.6458161093337,22005.62828313886,0.004554893,6.7930805e-06,2725.772235576923,98341.17807918752,-266.73132,727.2244,137.6161,140.60703,-33.275375,73.09088,17.11413,60.626728,-1.0410976,50.22579,1.2322862,32.026035,-4.1576614,42.873634,-7.7465405,41.342594,-11.398333,37.96255,-2.4954002,42.22913,-3.6594877,72.35906,4.8823943,68.02122,6.0025845,78.432884,1.374009,84.08707,-0.74411726,68.724594,3.7208195,71.682495,2.306065,70.41834,-3.6600666,54.774982,-6.924236,46.23105,-3.2754388,45.143482,161.4990234375,1
1359.0446217692208,47488.61410456185,0.9771324,0.07914639,0.020771326,5.086013e-05,0.08298527644230769,0.0006712174838816625,24.19726152346807,36.1759711545575,1556.4741647701526,41809.29311274022,0.0013873122,2.16954e-06,2608.830378605769,223546.42638652283,-439.1057,4124.693,132.83893,403.58002,-21.827332,91.363884,35.072163,88.94141,1.2045096,79.80304,-10.182388,80.07123,-0.86459243,74.958435,3.7712862,44.305954,3.8183613,120.1658,4.604556,43.72688,-1.0773172,26.876953,1.8623453,88.32492,5.9657407,362.7111,8.432908,563.4966,11.331085,285.23795,4.46965,79.138695,-10.260256,87.351395,-7.356178,358.93344,8.980862,78.34172,1.6901742,218.55522,123.046875,1
1274.0608328590374,94791.15388612042,1.1732565,0.8674537,0.09383282,0.0018329001,0.06171123798076923,0.00036534670541977745,21.11060436168445,18.16718899751256,1521.239904127686,90038.29063785341,0.0026789268,1.8983115e-05,2422.816631610577,384541.2332914285,-261.61298,5241.781,152.70871,476.682,-23.68809,145.33888,28.33557,169.35556,-5.8007193,93.84739,-7.3505626,30.45143,-6.382147,37.704872,-5.496149,33.372684,-6.063018,44.458363,-1.7840959,35.43342,-8.495153,61.334038,-5.4237876,37.41404,-5.046629,83.41289,-6.8323874,127.634346,-4.518401,136.87854,1.0108217,66.29955,1.8270111,54.609715,7.4903007,104.21929,8.15577,97.19964,-0.9121336,46.89263,117.45383522727273,1
781.6986849608088,7594.3688014686595,0.5984006,0.88172054,0.010711375,8.097999e-05,0.051209435096153846,4.067059804701946e-05,20.9941210881961,43.692927641158484,905.2009378817698,33897.233970658366,0.00012420007,8.697227e-08,1097.0338792067307,43245.624040146555,-587.45514,2977.1387,170.40967,566.36066,5.9061446,285.3412,-1.3023573,67.59018,-7.702324,39.10286,-31.13149,59.534805,-24.70747,47.928295,-19.737143,80.4452,-26.407753,52.36371,-19.356413,32.220665,0.07729246,63.870094,8.073692,57.76474,-0.6198615,31.85859,-10.187521,41.787487,-7.192784,40.024265,-1.8860192,21.634111,4.1593175,32.143013,12.534054,67.91515,4.9618683,50.299683,-5.329782,39.156532,161.4990234375,1
658.3673571600615,3526.2519835005714,0.7481981,1.1026956,0.0067557,1.7379212e-05,0.03702674278846154,3.902779528375207e-05,20.09886411265047,24.23300113232892,924.3733811369997,16131.542541688792,0.00013581065,1.076788e-08,944.8106971153846,18782.669398065147,-609.2418,1641.0322,194.43918,367.37808,13.03719,242.46352,15.840324,75.0064,4.0359054,38.043446,-9.627787,44.45076,-10.310224,41.70569,-12.846893,34.18317,-11.84206,32.82645,-13.075496,34.033443,-15.55778,28.933659,-14.168587,103.57149,-3.9635086,79.84181,-1.7045135,42.63288,-3.2964709,61.643234,-3.365676,33.727135,-7.8068743,49.874565,-12.897106,46.230064,-9.964264,81.903755,-3.4665573,45.966362,123.046875,1
787.2292432579853,27702.811027327196,0.95554376,1.051181,0.015106368,4.5796056e-05,0.052095853365384616,0.00022468143666284324,20.088503335580555,28.030602044571424,835.6302236550144,38380.58609390156,0.00021288963,1.459654e-06,1204.6998948317307,108146.39415416491,-519.3429,907.5334,203.88248,229.80959,-7.793284,346.60986,-1.5172523,85.12117,-1.4155208,268.64435,-15.5777235,103.854065,-14.22291,63.592495,-5.517206,57.08719,-5.3430433,243.00648,-6.0468965,113.87395,-2.3197167,106.869774,-3.7786922,158.49387,-4.1690564,117.89668,-3.6886282,76.03276,0.16727449,98.21802,-2.0882921,121.46618,-4.3501782,115.53274,-3.0145805,92.2726,-10.135256,52.65271,-11.919169,143.64896,135.99917763157896,1
